Job ID : 16767
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : sam. 21 mars 2026 00:42:56 CET
PyTorch version: 2.9.1+cu128
CUDA available : True
Epoch 94/100 - MSE: 0.0044
Epoch 95/100 - MSE: 0.0044
Epoch 96/100 - MSE: 0.0044
Epoch 97/100 - MSE: 0.0044
Epoch 98/100 - MSE: 0.0044
Epoch 99/100 - MSE: 0.0044
Epoch 100/100 - MSE: 0.0044

[Training DNN1 (pretrained) with backprop]
Epoch 1/200 - Cross-entropy: 0.3462
Epoch 2/200 - Cross-entropy: 0.2898
Epoch 3/200 - Cross-entropy: 0.2589
Epoch 4/200 - Cross-entropy: 0.2380
Epoch 5/200 - Cross-entropy: 0.2222
Epoch 6/200 - Cross-entropy: 0.2084
Epoch 7/200 - Cross-entropy: 0.1972
Epoch 8/200 - Cross-entropy: 0.1870
Epoch 9/200 - Cross-entropy: 0.1785
Epoch 10/200 - Cross-entropy: 0.1708
Epoch 11/200 - Cross-entropy: 0.1633
Epoch 12/200 - Cross-entropy: 0.1576
Epoch 13/200 - Cross-entropy: 0.1508
Epoch 14/200 - Cross-entropy: 0.1459
Epoch 15/200 - Cross-entropy: 0.1402
Epoch 16/200 - Cross-entropy: 0.1354
Epoch 17/200 - Cross-entropy: 0.1312
Epoch 18/200 - Cross-entropy: 0.1267
Epoch 19/200 - Cross-entropy: 0.1230
Epoch 20/200 - Cross-entropy: 0.1193
Epoch 21/200 - Cross-entropy: 0.1157
Epoch 22/200 - Cross-entropy: 0.1127
Epoch 23/200 - Cross-entropy: 0.1094
Epoch 24/200 - Cross-entropy: 0.1061
Epoch 25/200 - Cross-entropy: 0.1032
Epoch 26/200 - Cross-entropy: 0.1008
Epoch 27/200 - Cross-entropy: 0.0980
Epoch 28/200 - Cross-entropy: 0.0955
Epoch 29/200 - Cross-entropy: 0.0935
Epoch 30/200 - Cross-entropy: 0.0911
Epoch 31/200 - Cross-entropy: 0.0888
Epoch 32/200 - Cross-entropy: 0.0869
Epoch 33/200 - Cross-entropy: 0.0851
Epoch 34/200 - Cross-entropy: 0.0828
Epoch 35/200 - Cross-entropy: 0.0810
Epoch 36/200 - Cross-entropy: 0.0793
Epoch 37/200 - Cross-entropy: 0.0778
Epoch 38/200 - Cross-entropy: 0.0760
Epoch 39/200 - Cross-entropy: 0.0743
Epoch 40/200 - Cross-entropy: 0.0730
Epoch 41/200 - Cross-entropy: 0.0713
Epoch 42/200 - Cross-entropy: 0.0698
Epoch 43/200 - Cross-entropy: 0.0685
Epoch 44/200 - Cross-entropy: 0.0671
Epoch 45/200 - Cross-entropy: 0.0662
Epoch 46/200 - Cross-entropy: 0.0645
Epoch 47/200 - Cross-entropy: 0.0635
Epoch 48/200 - Cross-entropy: 0.0625
Epoch 49/200 - Cross-entropy: 0.0609
Epoch 50/200 - Cross-entropy: 0.0599
Epoch 51/200 - Cross-entropy: 0.0586
Epoch 52/200 - Cross-entropy: 0.0579
Epoch 53/200 - Cross-entropy: 0.0565
Epoch 54/200 - Cross-entropy: 0.0557
Epoch 55/200 - Cross-entropy: 0.0546
Epoch 56/200 - Cross-entropy: 0.0536
Epoch 57/200 - Cross-entropy: 0.0526
Epoch 58/200 - Cross-entropy: 0.0518
Epoch 59/200 - Cross-entropy: 0.0509
Epoch 60/200 - Cross-entropy: 0.0499
Epoch 61/200 - Cross-entropy: 0.0493
Epoch 62/200 - Cross-entropy: 0.0482
Epoch 63/200 - Cross-entropy: 0.0476
Epoch 64/200 - Cross-entropy: 0.0467
Epoch 65/200 - Cross-entropy: 0.0459
Epoch 66/200 - Cross-entropy: 0.0451
Epoch 67/200 - Cross-entropy: 0.0445
Epoch 68/200 - Cross-entropy: 0.0436
Epoch 69/200 - Cross-entropy: 0.0428
Epoch 70/200 - Cross-entropy: 0.0424
Epoch 71/200 - Cross-entropy: 0.0416
Epoch 72/200 - Cross-entropy: 0.0409
Epoch 73/200 - Cross-entropy: 0.0402
Epoch 74/200 - Cross-entropy: 0.0396
Epoch 75/200 - Cross-entropy: 0.0390
Epoch 76/200 - Cross-entropy: 0.0383
Epoch 77/200 - Cross-entropy: 0.0377
Epoch 78/200 - Cross-entropy: 0.0371
Epoch 79/200 - Cross-entropy: 0.0366
Epoch 80/200 - Cross-entropy: 0.0360
Epoch 81/200 - Cross-entropy: 0.0354
Epoch 82/200 - Cross-entropy: 0.0349
Epoch 83/200 - Cross-entropy: 0.0344
Epoch 84/200 - Cross-entropy: 0.0338
Epoch 85/200 - Cross-entropy: 0.0333
Epoch 86/200 - Cross-entropy: 0.0328
Epoch 87/200 - Cross-entropy: 0.0323
Epoch 88/200 - Cross-entropy: 0.0319
Epoch 89/200 - Cross-entropy: 0.0314
Epoch 90/200 - Cross-entropy: 0.0309
Epoch 91/200 - Cross-entropy: 0.0304
Epoch 92/200 - Cross-entropy: 0.0300
Epoch 93/200 - Cross-entropy: 0.0295
Epoch 94/200 - Cross-entropy: 0.0291
Epoch 95/200 - Cross-entropy: 0.0286
Epoch 96/200 - Cross-entropy: 0.0282
Epoch 97/200 - Cross-entropy: 0.0278
Epoch 98/200 - Cross-entropy: 0.0275
Epoch 99/200 - Cross-entropy: 0.0270
Epoch 100/200 - Cross-entropy: 0.0266
Epoch 101/200 - Cross-entropy: 0.0262
Epoch 102/200 - Cross-entropy: 0.0259
Epoch 103/200 - Cross-entropy: 0.0255
Epoch 104/200 - Cross-entropy: 0.0252
Epoch 105/200 - Cross-entropy: 0.0248
Epoch 106/200 - Cross-entropy: 0.0245
Epoch 107/200 - Cross-entropy: 0.0241
Epoch 108/200 - Cross-entropy: 0.0238
Epoch 109/200 - Cross-entropy: 0.0234
Epoch 110/200 - Cross-entropy: 0.0231
Epoch 111/200 - Cross-entropy: 0.0228
Epoch 112/200 - Cross-entropy: 0.0225
Epoch 113/200 - Cross-entropy: 0.0222
Epoch 114/200 - Cross-entropy: 0.0219
Epoch 115/200 - Cross-entropy: 0.0216
Epoch 116/200 - Cross-entropy: 0.0213
Epoch 117/200 - Cross-entropy: 0.0210
Epoch 118/200 - Cross-entropy: 0.0207
Epoch 119/200 - Cross-entropy: 0.0204
Epoch 120/200 - Cross-entropy: 0.0203
Epoch 121/200 - Cross-entropy: 0.0199
Epoch 122/200 - Cross-entropy: 0.0197
Epoch 123/200 - Cross-entropy: 0.0194
Epoch 124/200 - Cross-entropy: 0.0192
Epoch 125/200 - Cross-entropy: 0.0189
Epoch 126/200 - Cross-entropy: 0.0187
Epoch 127/200 - Cross-entropy: 0.0185
Epoch 128/200 - Cross-entropy: 0.0182
Epoch 129/200 - Cross-entropy: 0.0179
Epoch 130/200 - Cross-entropy: 0.0177
Epoch 131/200 - Cross-entropy: 0.0175
Epoch 132/200 - Cross-entropy: 0.0173
Epoch 133/200 - Cross-entropy: 0.0171
Epoch 134/200 - Cross-entropy: 0.0169
Epoch 135/200 - Cross-entropy: 0.0167
Epoch 136/200 - Cross-entropy: 0.0164
Epoch 137/200 - Cross-entropy: 0.0163
Epoch 138/200 - Cross-entropy: 0.0161
Epoch 139/200 - Cross-entropy: 0.0159
Epoch 140/200 - Cross-entropy: 0.0156
Epoch 141/200 - Cross-entropy: 0.0156
Epoch 142/200 - Cross-entropy: 0.0153
Epoch 143/200 - Cross-entropy: 0.0151
Epoch 144/200 - Cross-entropy: 0.0150
Epoch 145/200 - Cross-entropy: 0.0148
Epoch 146/200 - Cross-entropy: 0.0146
Epoch 147/200 - Cross-entropy: 0.0144
Epoch 148/200 - Cross-entropy: 0.0142
Epoch 149/200 - Cross-entropy: 0.0141
Epoch 150/200 - Cross-entropy: 0.0140
Epoch 151/200 - Cross-entropy: 0.0138
Epoch 152/200 - Cross-entropy: 0.0136
Epoch 153/200 - Cross-entropy: 0.0135
Epoch 154/200 - Cross-entropy: 0.0133
Epoch 155/200 - Cross-entropy: 0.0132
Epoch 156/200 - Cross-entropy: 0.0130
Epoch 157/200 - Cross-entropy: 0.0129
Epoch 158/200 - Cross-entropy: 0.0127
Epoch 159/200 - Cross-entropy: 0.0126
Epoch 160/200 - Cross-entropy: 0.0125
Epoch 161/200 - Cross-entropy: 0.0123
Epoch 162/200 - Cross-entropy: 0.0122
Epoch 163/200 - Cross-entropy: 0.0121
Epoch 164/200 - Cross-entropy: 0.0120
Epoch 165/200 - Cross-entropy: 0.0118
Epoch 166/200 - Cross-entropy: 0.0117
Epoch 167/200 - Cross-entropy: 0.0116
Epoch 168/200 - Cross-entropy: 0.0115
Epoch 169/200 - Cross-entropy: 0.0113
Epoch 170/200 - Cross-entropy: 0.0112
Epoch 171/200 - Cross-entropy: 0.0111
Epoch 172/200 - Cross-entropy: 0.0110
Epoch 173/200 - Cross-entropy: 0.0109
Epoch 174/200 - Cross-entropy: 0.0108
Epoch 175/200 - Cross-entropy: 0.0107
Epoch 176/200 - Cross-entropy: 0.0106
Epoch 177/200 - Cross-entropy: 0.0104
Epoch 178/200 - Cross-entropy: 0.0103
Epoch 179/200 - Cross-entropy: 0.0102
Epoch 180/200 - Cross-entropy: 0.0101
Epoch 181/200 - Cross-entropy: 0.0100
Epoch 182/200 - Cross-entropy: 0.0100
Epoch 183/200 - Cross-entropy: 0.0098
Epoch 184/200 - Cross-entropy: 0.0097
Epoch 185/200 - Cross-entropy: 0.0097
Epoch 186/200 - Cross-entropy: 0.0096
Epoch 187/200 - Cross-entropy: 0.0095
Epoch 188/200 - Cross-entropy: 0.0094
Epoch 189/200 - Cross-entropy: 0.0093
Epoch 190/200 - Cross-entropy: 0.0092
Epoch 191/200 - Cross-entropy: 0.0091
Epoch 192/200 - Cross-entropy: 0.0090
Epoch 193/200 - Cross-entropy: 0.0090
Epoch 194/200 - Cross-entropy: 0.0089
Epoch 195/200 - Cross-entropy: 0.0088
Epoch 196/200 - Cross-entropy: 0.0087
Epoch 197/200 - Cross-entropy: 0.0087
Epoch 198/200 - Cross-entropy: 0.0086
Epoch 199/200 - Cross-entropy: 0.0085
Epoch 200/200 - Cross-entropy: 0.0084

[Training DNN2 (random init) with backprop]
Epoch 1/200 - Cross-entropy: 2.3402
Epoch 2/200 - Cross-entropy: 2.2893
Epoch 3/200 - Cross-entropy: 1.7662
Epoch 4/200 - Cross-entropy: 0.9657
Epoch 5/200 - Cross-entropy: 0.7753
Epoch 6/200 - Cross-entropy: 0.6664
Epoch 7/200 - Cross-entropy: 0.5521
Epoch 8/200 - Cross-entropy: 0.5133
Epoch 9/200 - Cross-entropy: 0.4590
Epoch 10/200 - Cross-entropy: 0.4299
Epoch 11/200 - Cross-entropy: 0.4132
Epoch 12/200 - Cross-entropy: 0.3880
Epoch 13/200 - Cross-entropy: 0.3746
Epoch 14/200 - Cross-entropy: 0.3587
Epoch 15/200 - Cross-entropy: 0.3568
Epoch 16/200 - Cross-entropy: 0.3500
Epoch 17/200 - Cross-entropy: 0.3312
Epoch 18/200 - Cross-entropy: 0.3361
Epoch 19/200 - Cross-entropy: 0.3348
Epoch 20/200 - Cross-entropy: 0.3165
Epoch 21/200 - Cross-entropy: 0.3160
Epoch 22/200 - Cross-entropy: 0.3020
Epoch 23/200 - Cross-entropy: 0.2975
Epoch 24/200 - Cross-entropy: 0.2935
Epoch 25/200 - Cross-entropy: 0.2790
Epoch 26/200 - Cross-entropy: 0.2738
Epoch 27/200 - Cross-entropy: 0.2698
Epoch 28/200 - Cross-entropy: 0.2594
Epoch 29/200 - Cross-entropy: 0.2530
Epoch 30/200 - Cross-entropy: 0.2479
Epoch 31/200 - Cross-entropy: 0.2411
Epoch 32/200 - Cross-entropy: 0.2306
Epoch 33/200 - Cross-entropy: 0.2225
Epoch 34/200 - Cross-entropy: 0.2174
Epoch 35/200 - Cross-entropy: 0.2193
Epoch 36/200 - Cross-entropy: 0.2078
Epoch 37/200 - Cross-entropy: 0.2004
Epoch 38/200 - Cross-entropy: 0.1962
Epoch 39/200 - Cross-entropy: 0.1904
Epoch 40/200 - Cross-entropy: 0.1878
Epoch 41/200 - Cross-entropy: 0.1887
Epoch 42/200 - Cross-entropy: 0.1793
Epoch 43/200 - Cross-entropy: 0.1746
Epoch 44/200 - Cross-entropy: 0.1701
Epoch 45/200 - Cross-entropy: 0.1656
Epoch 46/200 - Cross-entropy: 0.1645
Epoch 47/200 - Cross-entropy: 0.1604
Epoch 48/200 - Cross-entropy: 0.1553
Epoch 49/200 - Cross-entropy: 0.1538
Epoch 50/200 - Cross-entropy: 0.1465
Epoch 51/200 - Cross-entropy: 0.1447
Epoch 52/200 - Cross-entropy: 0.1428
Epoch 53/200 - Cross-entropy: 0.1432
Epoch 54/200 - Cross-entropy: 0.1366
Epoch 55/200 - Cross-entropy: 0.1351
Epoch 56/200 - Cross-entropy: 0.1344
Epoch 57/200 - Cross-entropy: 0.1285
Epoch 58/200 - Cross-entropy: 0.1324
Epoch 59/200 - Cross-entropy: 0.1229
Epoch 60/200 - Cross-entropy: 0.1226
Epoch 61/200 - Cross-entropy: 0.1199
Epoch 62/200 - Cross-entropy: 0.1150
Epoch 63/200 - Cross-entropy: 0.1153
Epoch 64/200 - Cross-entropy: 0.1139
Epoch 65/200 - Cross-entropy: 0.1133
Epoch 66/200 - Cross-entropy: 0.1073
Epoch 67/200 - Cross-entropy: 0.1088
Epoch 68/200 - Cross-entropy: 0.1049
Epoch 69/200 - Cross-entropy: 0.1076
Epoch 70/200 - Cross-entropy: 0.1024
Epoch 71/200 - Cross-entropy: 0.0975
Epoch 72/200 - Cross-entropy: 0.0996
Epoch 73/200 - Cross-entropy: 0.0953
Epoch 74/200 - Cross-entropy: 0.0955
Epoch 75/200 - Cross-entropy: 0.0970
Epoch 76/200 - Cross-entropy: 0.0906
Epoch 77/200 - Cross-entropy: 0.0884
Epoch 78/200 - Cross-entropy: 0.0855
Epoch 79/200 - Cross-entropy: 0.0841
Epoch 80/200 - Cross-entropy: 0.0856
Epoch 81/200 - Cross-entropy: 0.0804
Epoch 82/200 - Cross-entropy: 0.0816
Epoch 83/200 - Cross-entropy: 0.0817
Epoch 84/200 - Cross-entropy: 0.0812
Epoch 85/200 - Cross-entropy: 0.0759
Epoch 86/200 - Cross-entropy: 0.0754
Epoch 87/200 - Cross-entropy: 0.0744
Epoch 88/200 - Cross-entropy: 0.0710
Epoch 89/200 - Cross-entropy: 0.0716
Epoch 90/200 - Cross-entropy: 0.0699
Epoch 91/200 - Cross-entropy: 0.0668
Epoch 92/200 - Cross-entropy: 0.0656
Epoch 93/200 - Cross-entropy: 0.0693
Epoch 94/200 - Cross-entropy: 0.0645
Epoch 95/200 - Cross-entropy: 0.0638
Epoch 96/200 - Cross-entropy: 0.0622
Epoch 97/200 - Cross-entropy: 0.0599
Epoch 98/200 - Cross-entropy: 0.0603
Epoch 99/200 - Cross-entropy: 0.0591
Epoch 100/200 - Cross-entropy: 0.0584
Epoch 101/200 - Cross-entropy: 0.0570
Epoch 102/200 - Cross-entropy: 0.0553
Epoch 103/200 - Cross-entropy: 0.0553
Epoch 104/200 - Cross-entropy: 0.0572
Epoch 105/200 - Cross-entropy: 0.0530
Epoch 106/200 - Cross-entropy: 0.0516
Epoch 107/200 - Cross-entropy: 0.0543
Epoch 108/200 - Cross-entropy: 0.0549
Epoch 109/200 - Cross-entropy: 0.0505
Epoch 110/200 - Cross-entropy: 0.0484
Epoch 111/200 - Cross-entropy: 0.0488
Epoch 112/200 - Cross-entropy: 0.0466
Epoch 113/200 - Cross-entropy: 0.0463
Epoch 114/200 - Cross-entropy: 0.0431
Epoch 115/200 - Cross-entropy: 0.0470
Epoch 116/200 - Cross-entropy: 0.0414
Epoch 117/200 - Cross-entropy: 0.0500
Epoch 118/200 - Cross-entropy: 0.0404
Epoch 119/200 - Cross-entropy: 0.0402
Epoch 120/200 - Cross-entropy: 0.0396
Epoch 121/200 - Cross-entropy: 0.0382
Epoch 122/200 - Cross-entropy: 0.0374
Epoch 123/200 - Cross-entropy: 0.0412
Epoch 124/200 - Cross-entropy: 0.0365
Epoch 125/200 - Cross-entropy: 0.0350
Epoch 126/200 - Cross-entropy: 0.0364
Epoch 127/200 - Cross-entropy: 0.0346
Epoch 128/200 - Cross-entropy: 0.0346
Epoch 129/200 - Cross-entropy: 0.0325
Epoch 130/200 - Cross-entropy: 0.0326
Epoch 131/200 - Cross-entropy: 0.0340
Epoch 132/200 - Cross-entropy: 0.0315
Epoch 133/200 - Cross-entropy: 0.0316
Epoch 134/200 - Cross-entropy: 0.0295
Epoch 135/200 - Cross-entropy: 0.0315
Epoch 136/200 - Cross-entropy: 0.0351
Epoch 137/200 - Cross-entropy: 0.0293
Epoch 138/200 - Cross-entropy: 0.0291
Epoch 139/200 - Cross-entropy: 0.0284
Epoch 140/200 - Cross-entropy: 0.0271
Epoch 141/200 - Cross-entropy: 0.0269
Epoch 142/200 - Cross-entropy: 0.0261
Epoch 143/200 - Cross-entropy: 0.0247
Epoch 144/200 - Cross-entropy: 0.0251
Epoch 145/200 - Cross-entropy: 0.0248
Epoch 146/200 - Cross-entropy: 0.0235
Epoch 147/200 - Cross-entropy: 0.0269
Epoch 148/200 - Cross-entropy: 0.0234
Epoch 149/200 - Cross-entropy: 0.0227
Epoch 150/200 - Cross-entropy: 0.0215
Epoch 151/200 - Cross-entropy: 0.0218
Epoch 152/200 - Cross-entropy: 0.0229
Epoch 153/200 - Cross-entropy: 0.0206
Epoch 154/200 - Cross-entropy: 0.0197
Epoch 155/200 - Cross-entropy: 0.0197
Epoch 156/200 - Cross-entropy: 0.0190
Epoch 157/200 - Cross-entropy: 0.0189
Epoch 158/200 - Cross-entropy: 0.0200
Epoch 159/200 - Cross-entropy: 0.0184
Epoch 160/200 - Cross-entropy: 0.0194
Epoch 161/200 - Cross-entropy: 0.0213
Epoch 162/200 - Cross-entropy: 0.0177
Epoch 163/200 - Cross-entropy: 0.0192
Epoch 164/200 - Cross-entropy: 0.0173
Epoch 165/200 - Cross-entropy: 0.0172
Epoch 166/200 - Cross-entropy: 0.0160
Epoch 167/200 - Cross-entropy: 0.0164
Epoch 168/200 - Cross-entropy: 0.0162
Epoch 169/200 - Cross-entropy: 0.0156
Epoch 170/200 - Cross-entropy: 0.0173
Epoch 171/200 - Cross-entropy: 0.0148
Epoch 172/200 - Cross-entropy: 0.0149
Epoch 173/200 - Cross-entropy: 0.0148
Epoch 174/200 - Cross-entropy: 0.0154
Epoch 175/200 - Cross-entropy: 0.0142
Epoch 176/200 - Cross-entropy: 0.0138
Epoch 177/200 - Cross-entropy: 0.0134
Epoch 178/200 - Cross-entropy: 0.0138
Epoch 179/200 - Cross-entropy: 0.0136
Epoch 180/200 - Cross-entropy: 0.0129
Epoch 181/200 - Cross-entropy: 0.0124
Epoch 182/200 - Cross-entropy: 0.0129
Epoch 183/200 - Cross-entropy: 0.0119
Epoch 184/200 - Cross-entropy: 0.0115
Epoch 185/200 - Cross-entropy: 0.0115
Epoch 186/200 - Cross-entropy: 0.0118
Epoch 187/200 - Cross-entropy: 0.0115
Epoch 188/200 - Cross-entropy: 0.0108
Epoch 189/200 - Cross-entropy: 0.0111
Epoch 190/200 - Cross-entropy: 0.0110
Epoch 191/200 - Cross-entropy: 0.0108
Epoch 192/200 - Cross-entropy: 0.0104
Epoch 193/200 - Cross-entropy: 0.0101
Epoch 194/200 - Cross-entropy: 0.0100
Epoch 195/200 - Cross-entropy: 0.0098
Epoch 196/200 - Cross-entropy: 0.0097
Epoch 197/200 - Cross-entropy: 0.0096
Epoch 198/200 - Cross-entropy: 0.0095
Epoch 199/200 - Cross-entropy: 0.0095
Epoch 200/200 - Cross-entropy: 0.0094
Saved fig2_neurons.png + loss curves

=== Fig 3: data size ===

Training samples: 1000

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 1/100 - MSE: 0.0939
Epoch 2/100 - MSE: 0.0879
Epoch 3/100 - MSE: 0.0831
Epoch 4/100 - MSE: 0.0763
Epoch 5/100 - MSE: 0.0704
Epoch 6/100 - MSE: 0.0664
Epoch 7/100 - MSE: 0.0633
Epoch 8/100 - MSE: 0.0605
Epoch 9/100 - MSE: 0.0585
Epoch 10/100 - MSE: 0.0564
Epoch 11/100 - MSE: 0.0549
Epoch 12/100 - MSE: 0.0536
Epoch 13/100 - MSE: 0.0523
Epoch 14/100 - MSE: 0.0511
Epoch 15/100 - MSE: 0.0500
Epoch 16/100 - MSE: 0.0491
Epoch 17/100 - MSE: 0.0482
Epoch 18/100 - MSE: 0.0474
Epoch 19/100 - MSE: 0.0466
Epoch 20/100 - MSE: 0.0459
Epoch 21/100 - MSE: 0.0453
Epoch 22/100 - MSE: 0.0445
Epoch 23/100 - MSE: 0.0439
Epoch 24/100 - MSE: 0.0432
Epoch 25/100 - MSE: 0.0426
Epoch 26/100 - MSE: 0.0420
Epoch 27/100 - MSE: 0.0413
Epoch 28/100 - MSE: 0.0408
Epoch 29/100 - MSE: 0.0403
Epoch 30/100 - MSE: 0.0398
Epoch 31/100 - MSE: 0.0392
Epoch 32/100 - MSE: 0.0387
Epoch 33/100 - MSE: 0.0383
Epoch 34/100 - MSE: 0.0378
Epoch 35/100 - MSE: 0.0373
Epoch 36/100 - MSE: 0.0369
Epoch 37/100 - MSE: 0.0365
Epoch 38/100 - MSE: 0.0361
Epoch 39/100 - MSE: 0.0358
Epoch 40/100 - MSE: 0.0353
Epoch 41/100 - MSE: 0.0350
Epoch 42/100 - MSE: 0.0346
Epoch 43/100 - MSE: 0.0342
Epoch 44/100 - MSE: 0.0338
Epoch 45/100 - MSE: 0.0336
Epoch 46/100 - MSE: 0.0332
Epoch 47/100 - MSE: 0.0329
Epoch 48/100 - MSE: 0.0327
Epoch 49/100 - MSE: 0.0323
Epoch 50/100 - MSE: 0.0321
Epoch 51/100 - MSE: 0.0318
Epoch 52/100 - MSE: 0.0314
Epoch 53/100 - MSE: 0.0313
Epoch 54/100 - MSE: 0.0310
Epoch 55/100 - MSE: 0.0307
Epoch 56/100 - MSE: 0.0305
Epoch 57/100 - MSE: 0.0303
Epoch 58/100 - MSE: 0.0300
Epoch 59/100 - MSE: 0.0298
Epoch 60/100 - MSE: 0.0296
Epoch 61/100 - MSE: 0.0293
Epoch 62/100 - MSE: 0.0291
Epoch 63/100 - MSE: 0.0290
Epoch 64/100 - MSE: 0.0287
Epoch 65/100 - MSE: 0.0285
Epoch 66/100 - MSE: 0.0283
Epoch 67/100 - MSE: 0.0281
Epoch 68/100 - MSE: 0.0279
Epoch 69/100 - MSE: 0.0277
Epoch 70/100 - MSE: 0.0276
Epoch 71/100 - MSE: 0.0273
Epoch 72/100 - MSE: 0.0272
Epoch 73/100 - MSE: 0.0270
Epoch 74/100 - MSE: 0.0268
Epoch 75/100 - MSE: 0.0266
Epoch 76/100 - MSE: 0.0265
Epoch 77/100 - MSE: 0.0263
Epoch 78/100 - MSE: 0.0261
Epoch 79/100 - MSE: 0.0260
Epoch 80/100 - MSE: 0.0258
Epoch 81/100 - MSE: 0.0256
Epoch 82/100 - MSE: 0.0255
Epoch 83/100 - MSE: 0.0253
Epoch 84/100 - MSE: 0.0252
Epoch 85/100 - MSE: 0.0251
Epoch 86/100 - MSE: 0.0249
Epoch 87/100 - MSE: 0.0247
Epoch 88/100 - MSE: 0.0246
Epoch 89/100 - MSE: 0.0244
Epoch 90/100 - MSE: 0.0243
Epoch 91/100 - MSE: 0.0241
Epoch 92/100 - MSE: 0.0240
Epoch 93/100 - MSE: 0.0239
Epoch 94/100 - MSE: 0.0238
Epoch 95/100 - MSE: 0.0236
Epoch 96/100 - MSE: 0.0236
Epoch 97/100 - MSE: 0.0234
Epoch 98/100 - MSE: 0.0233
Epoch 99/100 - MSE: 0.0232
Epoch 100/100 - MSE: 0.0230

--- Training RBM layer 2/2 ---
Epoch 1/100 - MSE: 0.1680
Epoch 2/100 - MSE: 0.1662
Epoch 3/100 - MSE: 0.1620
Epoch 4/100 - MSE: 0.1510
Epoch 5/100 - MSE: 0.1361
Epoch 6/100 - MSE: 0.1224
Epoch 7/100 - MSE: 0.1125
Epoch 8/100 - MSE: 0.1041
Epoch 9/100 - MSE: 0.0977
Epoch 10/100 - MSE: 0.0921
Epoch 11/100 - MSE: 0.0873
Epoch 12/100 - MSE: 0.0832
Epoch 13/100 - MSE: 0.0802
Epoch 14/100 - MSE: 0.0776
Epoch 15/100 - MSE: 0.0748
Epoch 16/100 - MSE: 0.0720
Epoch 17/100 - MSE: 0.0694
Epoch 18/100 - MSE: 0.0673
Epoch 19/100 - MSE: 0.0648
Epoch 20/100 - MSE: 0.0627
Epoch 21/100 - MSE: 0.0608
Epoch 22/100 - MSE: 0.0588
Epoch 23/100 - MSE: 0.0568
Epoch 24/100 - MSE: 0.0552
Epoch 25/100 - MSE: 0.0535
Epoch 26/100 - MSE: 0.0519
Epoch 27/100 - MSE: 0.0505
Epoch 28/100 - MSE: 0.0493
Epoch 29/100 - MSE: 0.0482
Epoch 30/100 - MSE: 0.0470
Epoch 31/100 - MSE: 0.0460
Epoch 32/100 - MSE: 0.0449
Epoch 33/100 - MSE: 0.0439
Epoch 34/100 - MSE: 0.0430
Epoch 35/100 - MSE: 0.0423
Epoch 36/100 - MSE: 0.0414
Epoch 37/100 - MSE: 0.0403
Epoch 38/100 - MSE: 0.0395
Epoch 39/100 - MSE: 0.0389
Epoch 40/100 - MSE: 0.0381
Epoch 41/100 - MSE: 0.0374
Epoch 42/100 - MSE: 0.0368
Epoch 43/100 - MSE: 0.0361
Epoch 44/100 - MSE: 0.0354
Epoch 45/100 - MSE: 0.0348
Epoch 46/100 - MSE: 0.0343
Epoch 47/100 - MSE: 0.0337
Epoch 48/100 - MSE: 0.0331
Epoch 49/100 - MSE: 0.0326
Epoch 50/100 - MSE: 0.0322
Epoch 51/100 - MSE: 0.0317
Epoch 52/100 - MSE: 0.0312
Epoch 53/100 - MSE: 0.0307
Epoch 54/100 - MSE: 0.0303
Epoch 55/100 - MSE: 0.0299
Epoch 56/100 - MSE: 0.0293
Epoch 57/100 - MSE: 0.0291
Epoch 58/100 - MSE: 0.0285
Epoch 59/100 - MSE: 0.0282
Epoch 60/100 - MSE: 0.0278
Epoch 61/100 - MSE: 0.0274
Epoch 62/100 - MSE: 0.0271
Epoch 63/100 - MSE: 0.0268
Epoch 64/100 - MSE: 0.0264
Epoch 65/100 - MSE: 0.0260
Epoch 66/100 - MSE: 0.0258
Epoch 67/100 - MSE: 0.0255
Epoch 68/100 - MSE: 0.0252
Epoch 69/100 - MSE: 0.0249
Epoch 70/100 - MSE: 0.0246
Epoch 71/100 - MSE: 0.0243
Epoch 72/100 - MSE: 0.0241
Epoch 73/100 - MSE: 0.0238
Epoch 74/100 - MSE: 0.0236
Epoch 75/100 - MSE: 0.0234
Epoch 76/100 - MSE: 0.0230
Epoch 77/100 - MSE: 0.0227
Epoch 78/100 - MSE: 0.0227
Epoch 79/100 - MSE: 0.0223
Epoch 80/100 - MSE: 0.0222
Epoch 81/100 - MSE: 0.0219
Epoch 82/100 - MSE: 0.0217
Epoch 83/100 - MSE: 0.0215
Epoch 84/100 - MSE: 0.0213
Epoch 85/100 - MSE: 0.0210
Epoch 86/100 - MSE: 0.0209
Epoch 87/100 - MSE: 0.0207
Epoch 88/100 - MSE: 0.0205
Epoch 89/100 - MSE: 0.0204
Epoch 90/100 - MSE: 0.0201
Epoch 91/100 - MSE: 0.0200
Epoch 92/100 - MSE: 0.0199
Epoch 93/100 - MSE: 0.0197
Epoch 94/100 - MSE: 0.0196
Epoch 95/100 - MSE: 0.0194
Epoch 96/100 - MSE: 0.0192
Epoch 97/100 - MSE: 0.0192
Epoch 98/100 - MSE: 0.0190
Epoch 99/100 - MSE: 0.0188
Epoch 100/100 - MSE: 0.0186

[Training DNN1 (pretrained) with backprop]
