Job ID : 16768
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : sam. 21 mars 2026 01:26:16 CET
PyTorch version: 2.9.1+cu128
CUDA available : True
CUDA device    : NVIDIA L40S
Using device: cuda
Train: torch.Size([60000, 784]), Test: torch.Size([10000, 784])

=== Fig 1: layers ===

Architecture: [784, 200, 200, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 29/200 - Cross-entropy: 0.2145
Epoch 30/200 - Cross-entropy: 0.2054
Epoch 31/200 - Cross-entropy: 0.1941
Epoch 32/200 - Cross-entropy: 0.1922
Epoch 33/200 - Cross-entropy: 0.1839
Epoch 34/200 - Cross-entropy: 0.1787
Epoch 35/200 - Cross-entropy: 0.1774
Epoch 36/200 - Cross-entropy: 0.1663
Epoch 37/200 - Cross-entropy: 0.1724
Epoch 38/200 - Cross-entropy: 0.1576
Epoch 39/200 - Cross-entropy: 0.1526
Epoch 40/200 - Cross-entropy: 0.1456
Epoch 41/200 - Cross-entropy: 0.1433
Epoch 42/200 - Cross-entropy: 0.1386
Epoch 43/200 - Cross-entropy: 0.1355
Epoch 44/200 - Cross-entropy: 0.1308
Epoch 45/200 - Cross-entropy: 0.1310
Epoch 46/200 - Cross-entropy: 0.1249
Epoch 47/200 - Cross-entropy: 0.1226
Epoch 48/200 - Cross-entropy: 0.1186
Epoch 49/200 - Cross-entropy: 0.1149
Epoch 50/200 - Cross-entropy: 0.1158
Epoch 51/200 - Cross-entropy: 0.1100
Epoch 52/200 - Cross-entropy: 0.1102
Epoch 53/200 - Cross-entropy: 0.1055
Epoch 54/200 - Cross-entropy: 0.1032
Epoch 55/200 - Cross-entropy: 0.0995
Epoch 56/200 - Cross-entropy: 0.0974
Epoch 57/200 - Cross-entropy: 0.1034
Epoch 58/200 - Cross-entropy: 0.0922
Epoch 59/200 - Cross-entropy: 0.0914
Epoch 60/200 - Cross-entropy: 0.0901
Epoch 61/200 - Cross-entropy: 0.0893
Epoch 62/200 - Cross-entropy: 0.0866
Epoch 63/200 - Cross-entropy: 0.0826
Epoch 64/200 - Cross-entropy: 0.0831
Epoch 65/200 - Cross-entropy: 0.0807
Epoch 66/200 - Cross-entropy: 0.0788
Epoch 67/200 - Cross-entropy: 0.0770
Epoch 68/200 - Cross-entropy: 0.0741
Epoch 69/200 - Cross-entropy: 0.0739
Epoch 70/200 - Cross-entropy: 0.0710
Epoch 71/200 - Cross-entropy: 0.0704
Epoch 72/200 - Cross-entropy: 0.0698
Epoch 73/200 - Cross-entropy: 0.0697
Epoch 74/200 - Cross-entropy: 0.0672
Epoch 75/200 - Cross-entropy: 0.0672
Epoch 76/200 - Cross-entropy: 0.0633
Epoch 77/200 - Cross-entropy: 0.0698
Epoch 78/200 - Cross-entropy: 0.0601
Epoch 79/200 - Cross-entropy: 0.0586
Epoch 80/200 - Cross-entropy: 0.0577
Epoch 81/200 - Cross-entropy: 0.0598
Epoch 82/200 - Cross-entropy: 0.0556
Epoch 83/200 - Cross-entropy: 0.0542
Epoch 84/200 - Cross-entropy: 0.0532
Epoch 85/200 - Cross-entropy: 0.0522
Epoch 86/200 - Cross-entropy: 0.0519
Epoch 87/200 - Cross-entropy: 0.0504
Epoch 88/200 - Cross-entropy: 0.0490
Epoch 89/200 - Cross-entropy: 0.0501
Epoch 90/200 - Cross-entropy: 0.0481
Epoch 91/200 - Cross-entropy: 0.0464
Epoch 92/200 - Cross-entropy: 0.0451
Epoch 93/200 - Cross-entropy: 0.0436
Epoch 94/200 - Cross-entropy: 0.0435
Epoch 95/200 - Cross-entropy: 0.0422
Epoch 96/200 - Cross-entropy: 0.0424
Epoch 97/200 - Cross-entropy: 0.0403
Epoch 98/200 - Cross-entropy: 0.0407
Epoch 99/200 - Cross-entropy: 0.0390
Epoch 100/200 - Cross-entropy: 0.0412
Epoch 101/200 - Cross-entropy: 0.0382
Epoch 102/200 - Cross-entropy: 0.0369
Epoch 103/200 - Cross-entropy: 0.0359
Epoch 104/200 - Cross-entropy: 0.0358
Epoch 105/200 - Cross-entropy: 0.0339
Epoch 106/200 - Cross-entropy: 0.0342
Epoch 107/200 - Cross-entropy: 0.0329
Epoch 108/200 - Cross-entropy: 0.0326
Epoch 109/200 - Cross-entropy: 0.0316
Epoch 110/200 - Cross-entropy: 0.0304
Epoch 111/200 - Cross-entropy: 0.0301
Epoch 112/200 - Cross-entropy: 0.0313
Epoch 113/200 - Cross-entropy: 0.0291
Epoch 114/200 - Cross-entropy: 0.0293
Epoch 115/200 - Cross-entropy: 0.0279
Epoch 116/200 - Cross-entropy: 0.0288
Epoch 117/200 - Cross-entropy: 0.0269
Epoch 118/200 - Cross-entropy: 0.0259
Epoch 119/200 - Cross-entropy: 0.0253
Epoch 120/200 - Cross-entropy: 0.0257
Epoch 121/200 - Cross-entropy: 0.0241
Epoch 122/200 - Cross-entropy: 0.0237
Epoch 123/200 - Cross-entropy: 0.0239
Epoch 124/200 - Cross-entropy: 0.0226
Epoch 125/200 - Cross-entropy: 0.0224
Epoch 126/200 - Cross-entropy: 0.0214
Epoch 127/200 - Cross-entropy: 0.0216
Epoch 128/200 - Cross-entropy: 0.0216
Epoch 129/200 - Cross-entropy: 0.0213
Epoch 130/200 - Cross-entropy: 0.0198
Epoch 131/200 - Cross-entropy: 0.0197
Epoch 132/200 - Cross-entropy: 0.0201
Epoch 133/200 - Cross-entropy: 0.0190
Epoch 134/200 - Cross-entropy: 0.0188
Epoch 135/200 - Cross-entropy: 0.0191
Epoch 136/200 - Cross-entropy: 0.0176
Epoch 137/200 - Cross-entropy: 0.0174
Epoch 138/200 - Cross-entropy: 0.0168
Epoch 139/200 - Cross-entropy: 0.0165
Epoch 140/200 - Cross-entropy: 0.0166
Epoch 141/200 - Cross-entropy: 0.0160
Epoch 142/200 - Cross-entropy: 0.0154
Epoch 143/200 - Cross-entropy: 0.0157
Epoch 144/200 - Cross-entropy: 0.0149
Epoch 145/200 - Cross-entropy: 0.0150
Epoch 146/200 - Cross-entropy: 0.0145
Epoch 147/200 - Cross-entropy: 0.0145
Epoch 148/200 - Cross-entropy: 0.0143
Epoch 149/200 - Cross-entropy: 0.0138
Epoch 150/200 - Cross-entropy: 0.0133
Epoch 151/200 - Cross-entropy: 0.0133
Epoch 152/200 - Cross-entropy: 0.0129
Epoch 153/200 - Cross-entropy: 0.0127
Epoch 154/200 - Cross-entropy: 0.0125
Epoch 155/200 - Cross-entropy: 0.0123
Epoch 156/200 - Cross-entropy: 0.0122
Epoch 157/200 - Cross-entropy: 0.0116
Epoch 158/200 - Cross-entropy: 0.0117
Epoch 159/200 - Cross-entropy: 0.0112
Epoch 160/200 - Cross-entropy: 0.0117
Epoch 161/200 - Cross-entropy: 0.0110
Epoch 162/200 - Cross-entropy: 0.0109
Epoch 163/200 - Cross-entropy: 0.0105
Epoch 164/200 - Cross-entropy: 0.0105
Epoch 165/200 - Cross-entropy: 0.0102
Epoch 166/200 - Cross-entropy: 0.0103
Epoch 167/200 - Cross-entropy: 0.0098
Epoch 168/200 - Cross-entropy: 0.0099
Epoch 169/200 - Cross-entropy: 0.0094
Epoch 170/200 - Cross-entropy: 0.0093
Epoch 171/200 - Cross-entropy: 0.0092
Epoch 172/200 - Cross-entropy: 0.0089
Epoch 173/200 - Cross-entropy: 0.0088
Epoch 174/200 - Cross-entropy: 0.0087
Epoch 175/200 - Cross-entropy: 0.0085
Epoch 176/200 - Cross-entropy: 0.0083
Epoch 177/200 - Cross-entropy: 0.0083
Epoch 178/200 - Cross-entropy: 0.0081
Epoch 179/200 - Cross-entropy: 0.0079
Epoch 180/200 - Cross-entropy: 0.0078
Epoch 181/200 - Cross-entropy: 0.0077
Epoch 182/200 - Cross-entropy: 0.0078
Epoch 183/200 - Cross-entropy: 0.0076
Epoch 184/200 - Cross-entropy: 0.0075
Epoch 185/200 - Cross-entropy: 0.0075
Epoch 186/200 - Cross-entropy: 0.0072
Epoch 187/200 - Cross-entropy: 0.0070
Epoch 188/200 - Cross-entropy: 0.0071
Epoch 189/200 - Cross-entropy: 0.0068
Epoch 190/200 - Cross-entropy: 0.0067
Epoch 191/200 - Cross-entropy: 0.0066
Epoch 192/200 - Cross-entropy: 0.0069
Epoch 193/200 - Cross-entropy: 0.0064
Epoch 194/200 - Cross-entropy: 0.0063
Epoch 195/200 - Cross-entropy: 0.0063
Epoch 196/200 - Cross-entropy: 0.0061
Epoch 197/200 - Cross-entropy: 0.0060
Epoch 198/200 - Cross-entropy: 0.0060
Epoch 199/200 - Cross-entropy: 0.0059
Epoch 200/200 - Cross-entropy: 0.0059

Architecture: [784, 500, 500, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 1/100 - MSE: 0.0301
Epoch 2/100 - MSE: 0.0227
Epoch 3/100 - MSE: 0.0191
Epoch 4/100 - MSE: 0.0169
Epoch 5/100 - MSE: 0.0152
Epoch 6/100 - MSE: 0.0140
Epoch 7/100 - MSE: 0.0130
Epoch 8/100 - MSE: 0.0123
Epoch 9/100 - MSE: 0.0116
Epoch 10/100 - MSE: 0.0111
Epoch 11/100 - MSE: 0.0107
Epoch 12/100 - MSE: 0.0103
Epoch 13/100 - MSE: 0.0099
Epoch 14/100 - MSE: 0.0096
Epoch 15/100 - MSE: 0.0093
Epoch 16/100 - MSE: 0.0091
Epoch 17/100 - MSE: 0.0089
Epoch 18/100 - MSE: 0.0087
Epoch 19/100 - MSE: 0.0085
Epoch 20/100 - MSE: 0.0083
Epoch 21/100 - MSE: 0.0081
Epoch 22/100 - MSE: 0.0080
Epoch 23/100 - MSE: 0.0079
Epoch 24/100 - MSE: 0.0077
Epoch 25/100 - MSE: 0.0076
Epoch 26/100 - MSE: 0.0075
Epoch 27/100 - MSE: 0.0074
Epoch 28/100 - MSE: 0.0073
Epoch 29/100 - MSE: 0.0072
Epoch 30/100 - MSE: 0.0071
Epoch 31/100 - MSE: 0.0070
Epoch 32/100 - MSE: 0.0069
Epoch 33/100 - MSE: 0.0069
Epoch 34/100 - MSE: 0.0068
Epoch 35/100 - MSE: 0.0067
Epoch 36/100 - MSE: 0.0066
Epoch 37/100 - MSE: 0.0065
Epoch 38/100 - MSE: 0.0065
Epoch 39/100 - MSE: 0.0064
Epoch 40/100 - MSE: 0.0064
Epoch 41/100 - MSE: 0.0063
Epoch 42/100 - MSE: 0.0062
Epoch 43/100 - MSE: 0.0062
Epoch 44/100 - MSE: 0.0061
Epoch 45/100 - MSE: 0.0061
Epoch 46/100 - MSE: 0.0061
Epoch 47/100 - MSE: 0.0060
Epoch 48/100 - MSE: 0.0059
Epoch 49/100 - MSE: 0.0059
Epoch 50/100 - MSE: 0.0059
Epoch 51/100 - MSE: 0.0058
Epoch 52/100 - MSE: 0.0058
Epoch 53/100 - MSE: 0.0057
Epoch 54/100 - MSE: 0.0057
Epoch 55/100 - MSE: 0.0057
Epoch 56/100 - MSE: 0.0056
Epoch 57/100 - MSE: 0.0056
Epoch 58/100 - MSE: 0.0056
Epoch 59/100 - MSE: 0.0055
Epoch 60/100 - MSE: 0.0055
Epoch 61/100 - MSE: 0.0055
Epoch 62/100 - MSE: 0.0054
Epoch 63/100 - MSE: 0.0054
Epoch 64/100 - MSE: 0.0054
Epoch 65/100 - MSE: 0.0054
Epoch 66/100 - MSE: 0.0053
Epoch 67/100 - MSE: 0.0053
Epoch 68/100 - MSE: 0.0053
Epoch 69/100 - MSE: 0.0052
Epoch 70/100 - MSE: 0.0052
Epoch 71/100 - MSE: 0.0052
Epoch 72/100 - MSE: 0.0052
Epoch 73/100 - MSE: 0.0051
Epoch 74/100 - MSE: 0.0051
Epoch 75/100 - MSE: 0.0051
Epoch 76/100 - MSE: 0.0050
Epoch 77/100 - MSE: 0.0050
Epoch 78/100 - MSE: 0.0050
Epoch 79/100 - MSE: 0.0050
Epoch 80/100 - MSE: 0.0050
Epoch 81/100 - MSE: 0.0049
Epoch 82/100 - MSE: 0.0049
Epoch 83/100 - MSE: 0.0049
Epoch 84/100 - MSE: 0.0049
Epoch 85/100 - MSE: 0.0049
Epoch 86/100 - MSE: 0.0048
Epoch 87/100 - MSE: 0.0048
Epoch 88/100 - MSE: 0.0048
Epoch 89/100 - MSE: 0.0048
Epoch 90/100 - MSE: 0.0048
Epoch 91/100 - MSE: 0.0048
Epoch 92/100 - MSE: 0.0048
Epoch 93/100 - MSE: 0.0047
Epoch 94/100 - MSE: 0.0047
Epoch 95/100 - MSE: 0.0047
Epoch 96/100 - MSE: 0.0047
Epoch 97/100 - MSE: 0.0047
Epoch 98/100 - MSE: 0.0047
Epoch 99/100 - MSE: 0.0046
Epoch 100/100 - MSE: 0.0047

--- Training RBM layer 2/2 ---
Epoch 1/100 - MSE: 0.0441
Epoch 2/100 - MSE: 0.0302
Epoch 3/100 - MSE: 0.0242
Epoch 4/100 - MSE: 0.0207
Epoch 5/100 - MSE: 0.0183
Epoch 6/100 - MSE: 0.0166
Epoch 7/100 - MSE: 0.0153
Epoch 8/100 - MSE: 0.0143
Epoch 9/100 - MSE: 0.0135
Epoch 10/100 - MSE: 0.0128
Epoch 11/100 - MSE: 0.0122
Epoch 12/100 - MSE: 0.0117
Epoch 13/100 - MSE: 0.0113
Epoch 14/100 - MSE: 0.0109
Epoch 15/100 - MSE: 0.0105
Epoch 16/100 - MSE: 0.0103
Epoch 17/100 - MSE: 0.0100
Epoch 18/100 - MSE: 0.0098
Epoch 19/100 - MSE: 0.0095
Epoch 20/100 - MSE: 0.0093
Epoch 21/100 - MSE: 0.0091
Epoch 22/100 - MSE: 0.0090
Epoch 23/100 - MSE: 0.0088
Epoch 24/100 - MSE: 0.0087
Epoch 25/100 - MSE: 0.0086
Epoch 26/100 - MSE: 0.0085
Epoch 27/100 - MSE: 0.0083
Epoch 28/100 - MSE: 0.0082
Epoch 29/100 - MSE: 0.0082
Epoch 30/100 - MSE: 0.0081
Epoch 31/100 - MSE: 0.0080
Epoch 32/100 - MSE: 0.0078
Epoch 33/100 - MSE: 0.0078
Epoch 34/100 - MSE: 0.0077
Epoch 35/100 - MSE: 0.0076
Epoch 36/100 - MSE: 0.0077
Epoch 37/100 - MSE: 0.0075
Epoch 38/100 - MSE: 0.0075
Epoch 39/100 - MSE: 0.0074
Epoch 40/100 - MSE: 0.0074
Epoch 41/100 - MSE: 0.0073
Epoch 42/100 - MSE: 0.0073
Epoch 43/100 - MSE: 0.0072
Epoch 44/100 - MSE: 0.0072
Epoch 45/100 - MSE: 0.0072
Epoch 46/100 - MSE: 0.0071
Epoch 47/100 - MSE: 0.0071
Epoch 48/100 - MSE: 0.0071
Epoch 49/100 - MSE: 0.0070
Epoch 50/100 - MSE: 0.0070
Epoch 51/100 - MSE: 0.0070
Epoch 52/100 - MSE: 0.0070
Epoch 53/100 - MSE: 0.0070
Epoch 54/100 - MSE: 0.0069
Epoch 55/100 - MSE: 0.0069
Epoch 56/100 - MSE: 0.0068
Epoch 57/100 - MSE: 0.0068
Epoch 58/100 - MSE: 0.0068
Epoch 59/100 - MSE: 0.0067
Epoch 60/100 - MSE: 0.0068
Epoch 61/100 - MSE: 0.0068
Epoch 62/100 - MSE: 0.0067
Epoch 63/100 - MSE: 0.0067
Epoch 64/100 - MSE: 0.0067
Epoch 65/100 - MSE: 0.0067
Epoch 66/100 - MSE: 0.0066
Epoch 67/100 - MSE: 0.0066
Epoch 68/100 - MSE: 0.0066
Epoch 69/100 - MSE: 0.0066
Epoch 70/100 - MSE: 0.0066
Epoch 71/100 - MSE: 0.0066
Epoch 72/100 - MSE: 0.0066
Epoch 73/100 - MSE: 0.0065
Epoch 74/100 - MSE: 0.0065
Epoch 75/100 - MSE: 0.0065
Epoch 76/100 - MSE: 0.0066
Epoch 77/100 - MSE: 0.0066
Epoch 78/100 - MSE: 0.0065
Epoch 79/100 - MSE: 0.0065
Epoch 80/100 - MSE: 0.0065
Epoch 81/100 - MSE: 0.0065
Epoch 82/100 - MSE: 0.0065
Epoch 83/100 - MSE: 0.0065
Epoch 84/100 - MSE: 0.0065
Epoch 85/100 - MSE: 0.0065
Epoch 86/100 - MSE: 0.0064
Epoch 87/100 - MSE: 0.0065
Epoch 88/100 - MSE: 0.0064
Epoch 89/100 - MSE: 0.0064
Epoch 90/100 - MSE: 0.0064
Epoch 91/100 - MSE: 0.0064
Epoch 92/100 - MSE: 0.0064
Epoch 93/100 - MSE: 0.0064
Epoch 94/100 - MSE: 0.0064
Epoch 95/100 - MSE: 0.0064
Epoch 96/100 - MSE: 0.0064
Epoch 97/100 - MSE: 0.0064
Epoch 98/100 - MSE: 0.0064
Epoch 99/100 - MSE: 0.0064
Epoch 100/100 - MSE: 0.0064

[Training DNN1 (pretrained) with backprop]
Epoch 1/200 - Cross-entropy: 0.3346
Epoch 2/200 - Cross-entropy: 0.2735
Epoch 3/200 - Cross-entropy: 0.2442
Epoch 4/200 - Cross-entropy: 0.2213
Epoch 5/200 - Cross-entropy: 0.2051
Epoch 6/200 - Cross-entropy: 0.1922
Epoch 7/200 - Cross-entropy: 0.1811
Epoch 8/200 - Cross-entropy: 0.1722
Epoch 9/200 - Cross-entropy: 0.1636
Epoch 10/200 - Cross-entropy: 0.1565
Epoch 11/200 - Cross-entropy: 0.1503
Epoch 12/200 - Cross-entropy: 0.1443
Epoch 13/200 - Cross-entropy: 0.1388
Epoch 14/200 - Cross-entropy: 0.1341
Epoch 15/200 - Cross-entropy: 0.1295
Epoch 16/200 - Cross-entropy: 0.1253
Epoch 17/200 - Cross-entropy: 0.1212
Epoch 18/200 - Cross-entropy: 0.1181
Epoch 19/200 - Cross-entropy: 0.1146
Epoch 20/200 - Cross-entropy: 0.1108
Epoch 21/200 - Cross-entropy: 0.1077
Epoch 22/200 - Cross-entropy: 0.1048
Epoch 23/200 - Cross-entropy: 0.1020
Epoch 24/200 - Cross-entropy: 0.0999
Epoch 25/200 - Cross-entropy: 0.0969
Epoch 26/200 - Cross-entropy: 0.0946
Epoch 27/200 - Cross-entropy: 0.0922
Epoch 28/200 - Cross-entropy: 0.0902
Epoch 29/200 - Cross-entropy: 0.0879
Epoch 30/200 - Cross-entropy: 0.0861
Epoch 31/200 - Cross-entropy: 0.0841
Epoch 32/200 - Cross-entropy: 0.0821
Epoch 33/200 - Cross-entropy: 0.0805
Epoch 34/200 - Cross-entropy: 0.0787
Epoch 35/200 - Cross-entropy: 0.0771
Epoch 36/200 - Cross-entropy: 0.0757
Epoch 37/200 - Cross-entropy: 0.0740
Epoch 38/200 - Cross-entropy: 0.0725
Epoch 39/200 - Cross-entropy: 0.0712
Epoch 40/200 - Cross-entropy: 0.0700
Epoch 41/200 - Cross-entropy: 0.0685
Epoch 42/200 - Cross-entropy: 0.0672
Epoch 43/200 - Cross-entropy: 0.0659
Epoch 44/200 - Cross-entropy: 0.0646
Epoch 45/200 - Cross-entropy: 0.0636
Epoch 46/200 - Cross-entropy: 0.0624
Epoch 47/200 - Cross-entropy: 0.0613
Epoch 48/200 - Cross-entropy: 0.0604
Epoch 49/200 - Cross-entropy: 0.0594
Epoch 50/200 - Cross-entropy: 0.0581
Epoch 51/200 - Cross-entropy: 0.0572
Epoch 52/200 - Cross-entropy: 0.0561
Epoch 53/200 - Cross-entropy: 0.0552
Epoch 54/200 - Cross-entropy: 0.0542
Epoch 55/200 - Cross-entropy: 0.0533
Epoch 56/200 - Cross-entropy: 0.0525
Epoch 57/200 - Cross-entropy: 0.0517
Epoch 58/200 - Cross-entropy: 0.0508
Epoch 59/200 - Cross-entropy: 0.0500
Epoch 60/200 - Cross-entropy: 0.0493
Epoch 61/200 - Cross-entropy: 0.0484
Epoch 62/200 - Cross-entropy: 0.0477
Epoch 63/200 - Cross-entropy: 0.0469
Epoch 64/200 - Cross-entropy: 0.0464
Epoch 65/200 - Cross-entropy: 0.0456
Epoch 66/200 - Cross-entropy: 0.0448
Epoch 67/200 - Cross-entropy: 0.0441
Epoch 68/200 - Cross-entropy: 0.0434
Epoch 69/200 - Cross-entropy: 0.0428
Epoch 70/200 - Cross-entropy: 0.0422
Epoch 71/200 - Cross-entropy: 0.0416
Epoch 72/200 - Cross-entropy: 0.0411
Epoch 73/200 - Cross-entropy: 0.0402
Epoch 74/200 - Cross-entropy: 0.0398
Epoch 75/200 - Cross-entropy: 0.0392
Epoch 76/200 - Cross-entropy: 0.0387
Epoch 77/200 - Cross-entropy: 0.0380
Epoch 78/200 - Cross-entropy: 0.0374
Epoch 79/200 - Cross-entropy: 0.0369
Epoch 80/200 - Cross-entropy: 0.0364
Epoch 81/200 - Cross-entropy: 0.0360
Epoch 82/200 - Cross-entropy: 0.0354
Epoch 83/200 - Cross-entropy: 0.0348
Epoch 84/200 - Cross-entropy: 0.0343
Epoch 85/200 - Cross-entropy: 0.0338
Epoch 86/200 - Cross-entropy: 0.0335
Epoch 87/200 - Cross-entropy: 0.0329
Epoch 88/200 - Cross-entropy: 0.0325
Epoch 89/200 - Cross-entropy: 0.0320
Epoch 90/200 - Cross-entropy: 0.0317
Epoch 91/200 - Cross-entropy: 0.0313
Epoch 92/200 - Cross-entropy: 0.0308
Epoch 93/200 - Cross-entropy: 0.0304
Epoch 94/200 - Cross-entropy: 0.0299
Epoch 95/200 - Cross-entropy: 0.0296
Epoch 96/200 - Cross-entropy: 0.0291
Epoch 97/200 - Cross-entropy: 0.0288
Epoch 98/200 - Cross-entropy: 0.0284
Epoch 99/200 - Cross-entropy: 0.0280
Epoch 100/200 - Cross-entropy: 0.0276
Epoch 101/200 - Cross-entropy: 0.0273
Epoch 102/200 - Cross-entropy: 0.0269
Epoch 103/200 - Cross-entropy: 0.0266
Epoch 104/200 - Cross-entropy: 0.0262
Epoch 105/200 - Cross-entropy: 0.0259
Epoch 106/200 - Cross-entropy: 0.0255
Epoch 107/200 - Cross-entropy: 0.0252
Epoch 108/200 - Cross-entropy: 0.0250
Epoch 109/200 - Cross-entropy: 0.0246
Epoch 110/200 - Cross-entropy: 0.0243
Epoch 111/200 - Cross-entropy: 0.0239
Epoch 112/200 - Cross-entropy: 0.0237
Epoch 113/200 - Cross-entropy: 0.0234
Epoch 114/200 - Cross-entropy: 0.0231
Epoch 115/200 - Cross-entropy: 0.0228
Epoch 116/200 - Cross-entropy: 0.0225
Epoch 117/200 - Cross-entropy: 0.0222
Epoch 118/200 - Cross-entropy: 0.0220
Epoch 119/200 - Cross-entropy: 0.0217
Epoch 120/200 - Cross-entropy: 0.0214
Epoch 121/200 - Cross-entropy: 0.0212
Epoch 122/200 - Cross-entropy: 0.0209
Epoch 123/200 - Cross-entropy: 0.0206
Epoch 124/200 - Cross-entropy: 0.0205
Epoch 125/200 - Cross-entropy: 0.0202
Epoch 126/200 - Cross-entropy: 0.0200
Epoch 127/200 - Cross-entropy: 0.0197
Epoch 128/200 - Cross-entropy: 0.0195
Epoch 129/200 - Cross-entropy: 0.0192
Epoch 130/200 - Cross-entropy: 0.0190
Epoch 131/200 - Cross-entropy: 0.0188
Epoch 132/200 - Cross-entropy: 0.0186
Epoch 133/200 - Cross-entropy: 0.0184
Epoch 134/200 - Cross-entropy: 0.0181
Epoch 135/200 - Cross-entropy: 0.0179
Epoch 136/200 - Cross-entropy: 0.0178
Epoch 137/200 - Cross-entropy: 0.0176
Epoch 138/200 - Cross-entropy: 0.0173
Epoch 139/200 - Cross-entropy: 0.0172
Epoch 140/200 - Cross-entropy: 0.0170
Epoch 141/200 - Cross-entropy: 0.0167
Epoch 142/200 - Cross-entropy: 0.0166
Epoch 143/200 - Cross-entropy: 0.0164
Epoch 144/200 - Cross-entropy: 0.0162
Epoch 145/200 - Cross-entropy: 0.0160
Epoch 146/200 - Cross-entropy: 0.0158
Epoch 147/200 - Cross-entropy: 0.0157
Epoch 148/200 - Cross-entropy: 0.0155
Epoch 149/200 - Cross-entropy: 0.0154
Epoch 150/200 - Cross-entropy: 0.0152
Epoch 151/200 - Cross-entropy: 0.0150
Epoch 152/200 - Cross-entropy: 0.0148
Epoch 153/200 - Cross-entropy: 0.0147
Epoch 154/200 - Cross-entropy: 0.0145
Epoch 155/200 - Cross-entropy: 0.0144
Epoch 156/200 - Cross-entropy: 0.0142
Epoch 157/200 - Cross-entropy: 0.0141
Epoch 158/200 - Cross-entropy: 0.0139
Epoch 159/200 - Cross-entropy: 0.0138
Epoch 160/200 - Cross-entropy: 0.0137
Epoch 161/200 - Cross-entropy: 0.0135
Epoch 162/200 - Cross-entropy: 0.0134
Epoch 163/200 - Cross-entropy: 0.0132
Epoch 164/200 - Cross-entropy: 0.0131
Epoch 165/200 - Cross-entropy: 0.0130
Epoch 166/200 - Cross-entropy: 0.0129
Epoch 167/200 - Cross-entropy: 0.0127
Epoch 168/200 - Cross-entropy: 0.0126
Epoch 169/200 - Cross-entropy: 0.0125
Epoch 170/200 - Cross-entropy: 0.0123
Epoch 171/200 - Cross-entropy: 0.0122
Epoch 172/200 - Cross-entropy: 0.0121
Epoch 173/200 - Cross-entropy: 0.0120
Epoch 174/200 - Cross-entropy: 0.0119
Epoch 175/200 - Cross-entropy: 0.0117
Epoch 176/200 - Cross-entropy: 0.0116
Epoch 177/200 - Cross-entropy: 0.0115
Epoch 178/200 - Cross-entropy: 0.0114
Epoch 179/200 - Cross-entropy: 0.0113
Epoch 180/200 - Cross-entropy: 0.0112
Epoch 181/200 - Cross-entropy: 0.0111
Epoch 182/200 - Cross-entropy: 0.0110
Epoch 183/200 - Cross-entropy: 0.0109
Epoch 184/200 - Cross-entropy: 0.0108
Epoch 185/200 - Cross-entropy: 0.0107
Epoch 186/200 - Cross-entropy: 0.0106
Epoch 187/200 - Cross-entropy: 0.0105
Epoch 188/200 - Cross-entropy: 0.0104
Epoch 189/200 - Cross-entropy: 0.0103
Epoch 190/200 - Cross-entropy: 0.0102
Epoch 191/200 - Cross-entropy: 0.0101
Epoch 192/200 - Cross-entropy: 0.0100
Epoch 193/200 - Cross-entropy: 0.0099
Epoch 194/200 - Cross-entropy: 0.0098
Epoch 195/200 - Cross-entropy: 0.0097
Epoch 196/200 - Cross-entropy: 0.0096
Epoch 197/200 - Cross-entropy: 0.0095
Epoch 198/200 - Cross-entropy: 0.0095
Epoch 199/200 - Cross-entropy: 0.0094
Epoch 200/200 - Cross-entropy: 0.0093

[Training DNN2 (random init) with backprop]
Epoch 1/200 - Cross-entropy: 2.3212
Epoch 2/200 - Cross-entropy: 2.3096
Epoch 3/200 - Cross-entropy: 2.1558
Epoch 4/200 - Cross-entropy: 1.2331
Epoch 5/200 - Cross-entropy: 0.8372
Epoch 6/200 - Cross-entropy: 0.7278
Epoch 7/200 - Cross-entropy: 0.6311
Epoch 8/200 - Cross-entropy: 0.5614
Epoch 9/200 - Cross-entropy: 0.4988
Epoch 10/200 - Cross-entropy: 0.4627
Epoch 11/200 - Cross-entropy: 0.4305
Epoch 12/200 - Cross-entropy: 0.4085
Epoch 13/200 - Cross-entropy: 0.3859
Epoch 14/200 - Cross-entropy: 0.3688
Epoch 15/200 - Cross-entropy: 0.3606
Epoch 16/200 - Cross-entropy: 0.3486
Epoch 17/200 - Cross-entropy: 0.3345
Epoch 18/200 - Cross-entropy: 0.3235
Epoch 19/200 - Cross-entropy: 0.3238
Epoch 20/200 - Cross-entropy: 0.3098
Epoch 21/200 - Cross-entropy: 0.3054
Epoch 22/200 - Cross-entropy: 0.2941
Epoch 23/200 - Cross-entropy: 0.2820
Epoch 24/200 - Cross-entropy: 0.2777
Epoch 25/200 - Cross-entropy: 0.2650
Epoch 26/200 - Cross-entropy: 0.2632
Epoch 27/200 - Cross-entropy: 0.2601
Epoch 28/200 - Cross-entropy: 0.2410
Epoch 29/200 - Cross-entropy: 0.2362
Epoch 30/200 - Cross-entropy: 0.2322
Epoch 31/200 - Cross-entropy: 0.2227
